mileage,price,model,year_raw,description,brand,year,engine_size,category
0.0,12849.0,GSX-R750,New 2023 Suzuki Sportbike,"Suzuki revolutionized the sportbike category with the introduction of the original GSX-R750 in 1985. Today, the 2023 GSX-R750 continues Suzukis tradition of building Supersport bikes powered by a strong engine carried in a lightweight and nimble chassis.",Suzuki,2023,750.0,Sportbike
0.0,11499.0,GSX-S1000,New 2023 Suzuki Sportbike,"The 2023 GSX-S1000 establishes the performance standard for naked sportbikes by providing superb controllability, agility, and power for an exciting and rewarding riding experience, while complying with worldwide emissions standards. A long-stroke GSX-R1000 engine and nimble chassis combine with sharp, angular styling that hone the GSX-S1000 into an even tighter and more striking package that is ready to turn heads and own the streets.",Suzuki,2023,1000.0,Sportbike
0.0,18199.0,GSX-R1000R,New 2023 Suzuki Sportbike,"Suzuki revolutionized the sportbike category with the introduction of the original GSX-R750 in 1985, and then created another milestone in 2001 with the introduction of the GSX-R1000. Using the lithe chassis of the GSX-R750 and a 988cc inline four-cylinder engine design that Suzuki is renowned for, liter-class Superbike performance became available to riders everywhere.",Suzuki,2023,1000.0,Sportbike
0.0,7799.0,DR-Z400SM,New 2023 Suzuki Dual Sport,"Suzuki's 2023 SuperMoto DR-Z400SM is based on the proven DR-Z400S. So it combines Supermotard style and features in a narrow, lightweight, street-legal package. This bike brings off-road soul and fun to paved roads. Its not uncommon to take the SuperMoto down a twisty forest road, around tight canyon corners, or through commuter traffic.",Suzuki,2023,400.0,Dual Sport
0.0,11499.0,GSX-S1000,New 2023 Suzuki Sportbike,"The 2023 GSX-S1000 establishes the performance standard for naked sportbikes by providing superb controllability, agility, and power for an exciting and rewarding riding experience, while complying with worldwide emissions standards. A long-stroke GSX-R1000 engine and nimble chassis combine with sharp, angular styling that hone the GSX-S1000 into an even tighter and more striking package that is ready to turn heads and own the streets.",Suzuki,2023,1000.0,Sportbike
0.0,7749.0,DR-Z400SM,New 2023 Suzuki Dual Sport,"Suzuki's 2023 SuperMoto DR-Z400SM is based on the proven DR-Z400S. So it combines Supermotard style and features in a narrow, lightweight, street-legal package. This bike brings off-road soul and fun to paved roads. Its not uncommon to take the SuperMoto down a twisty forest road, around tight canyon corners, or through commuter traffic.",Suzuki,2023,400.0,Dual Sport
1.0,6699.0,DR-Z400S,New 2023 Suzuki Standard,"The 2023 DR-Z400S is the latest version of the motorcycle that is the foundation of the modern DualSport movement. Starting with the DR350S and then again with the DR-Z400S, Suzuki makes fun, dependable, and capable motorcycles available to anyone who is ready to take a ride down their favorite off-road trail or ribbon of asphalt.",Suzuki,2023,400.0,Standard
1.0,7299.0,DR-Z400SM,New 2022 Suzuki Standard,,Suzuki,2022,400.0,Standard
1.0,2095.0,DR-Z50,New 2022 Suzuki Dirt Bike,"The 2022 Suzuki DR-Z50 is the ideal way to introduce young beginning riders to the sport of motorcycling. This compact, Suzuki-built mini-bike brings ease and convenience to riders just getting started on two wheels. With an automatic clutch, three-speed transmission, electric starting, and a low 22-inch seat height, this race-styled bike will help build confidence and riding ability for young, supervised riders. The 49cc engine delivers a smooth, controllable power band, and adult supervisors can adjust its power level so young riders can learn at a proper pace.",Suzuki,2022,50.0,Dirt Bike
1.0,13152.0,V-Strom 1050XT,New 2022 Suzuki Custom,"Be ready for adventure with help from the new generation 2022 V-STROM 1050XT. Adding to the V-STROM legend, the 1050XT is poised to help you escape everyday concerns and explore to your hearts content. The V-STROMs sleek, distinctive look with effective mechanical and electronic features delivers a smooth, comfortable, and worry-free ride. Limitless potential is engineered in so you can continue your adventure without pause.",Suzuki,2022,1050.0,Custom
3.0,4999.0,Burgman 200,New 2022 Suzuki Scooter,"2022 Suzuki Burgman 200, For further information please call or text our internet department. 865-985-4126  2022 Suzuki Burgman 200",Suzuki,2022,200.0,Scooter
1.0,13152.0,V-Strom 1050XT,New 2022 Suzuki Custom,"Be ready for adventure with help from the new generation 2022 V-STROM 1050XT. Adding to the V-STROM legend, the 1050XT is poised to help you escape everyday concerns and explore to your hearts content. The V-STROMs sleek, distinctive look with effective mechanical and electronic features delivers a smooth, comfortable, and worry-free ride. Limitless potential is engineered in so you can continue your adventure without pause.",Suzuki,2022,1050.0,Custom
3.0,4999.0,Burgman 200,New 2022 Suzuki Scooter,"2022 Suzuki Burgman 200, For further information please call or text our internet department. 865-985-4126  2022 Suzuki Burgman 200",Suzuki,2022,200.0,Scooter
0.0,8549.0,GSX-S750,New 2022 Suzuki Sportbike,"The GSX-S750 blends GSX-R750-derived engine performance with an ergonomically sound chassis to fashion a naked sportbike that gathers attention everywhere you ride it, thanks to its aggressive appearance. The 2022 GSX-S750s Metallic Matte Black bodywork is complemented by a blacked-out engine, wheels, and select chassis components. Aggressive styling, strong performance, and comfortable riding posture set the GSX-S750 apart from other middleweight sportbikes, and many of those competitors cost considerably more to purchase and own.",Suzuki,2022,750.0,Sportbike
1252.0,16999.0,GSX-R1000R,  2022 Suzuki Sportbike,"In 1985, Suzuki revolutionized the sportbike category with the introduction of the original GSX-R750, and then created another milestone in 2001 with the introduction of the GSX-R1000. Using the lithe chassis of the GSX-R750 and a 988cc inline four-cylinder engine design that Suzuki is renowned for, Superbike performance became available to riders everywhere.",Suzuki,2022,1000.0,Sportbike
0.0,8549.0,GSX-S750,New 2022 Suzuki Sportbike,"The GSX-S750 blends GSX-R750-derived engine performance with an ergonomically sound chassis to fashion a naked sportbike that gathers attention everywhere you ride it, thanks to its aggressive appearance. The 2022 GSX-S750s Metallic Matte Black bodywork is complemented by a blacked-out engine, wheels, and select chassis components. Aggressive styling, strong performance, and comfortable riding posture set the GSX-S750 apart from other middleweight sportbikes, and many of those competitors cost considerably more to purchase and own.",Suzuki,2022,750.0,Sportbike
0.0,2209.0,DR-Z50,New 2022 Suzuki Dirt Bike,"The 2022 Suzuki DR-Z50 is the ideal way to introduce young beginning riders to the sport of motorcycling. This compact, Suzuki-built mini-bike brings ease and convenience to riders just getting started on two wheels. With an automatic clutch, three-speed transmission, electric starting, and a low 22-inch seat height, this race-styled bike will help build confidence and riding ability for young, supervised riders. The 49cc engine delivers a smooth, controllable power band, and adult supervisors can adjust its power level so young riders can learn at a proper pace.",Suzuki,2022,50.0,Dirt Bike
485.0,6633.0,DR650S,  2022 Suzuki Dual Sport,"2022 Suzuki DR650S, Click ""More"" for additional info. ***Broward Motorsports of Palm Beach*** ***2300 Okeechobee Blvd. West Palm Beach, Florida 33409*** ***561-296-9696 call or text now*** ***We are conveniently located in West Palm Beach, Florida, just minutes from I-95 and the Florida Turnpike.*** ***Our management team has over 100+ years of POWERSPORTS experience.*** ***Amazing OEM Certified Technicians readily available.*** ***Finance approvals for 90%+ of applicants. Apply now!*** ***We have a massive facility showcasing 500+ units in stock at all times.*** ***Typically stocking 50+ pre-loved vehicles, inspected and certified to ride.*** ***We are open 6 days per week, Monday-Saturday 9:00 AM - 7:00 PM, to serve you.*** ***Tri-county deliveries are available 6 days per week.*** ***Wide range of electric vehicles available for all types of terrain.*** ***We offer fun for all age groups, from 6-120, we have a toy for you!! ***We offer GPS tracking devices that allow you to see where your favorite toy is at all times.*** ***DISCOUNTED CASH PRICING!!!***   ***Broward Motorsports of Palm Beach***  ***2300 Okeechobee Blvd. West Palm Beach, Florida 33409***  ***561-296-9696 call or text now***  ***We are conveniently located in West Palm Beach, Florida, just minutes from I-95 and the Florida Turnpike.***  ***Our management team has over 100+ years of POWERSPORTS experience.***  ***Amazing OEM Certified Technicians readily available.***  ***Finance approvals for 90%+ of applicants. Apply now!***  ***We have a massive facility showcasing 500+ units in stock at all times.***  ***Typically stocking 50+ pre-loved vehicles, inspected and certified to ride.***  ***We are open 6 days per week, Monday-Saturday 9:00 AM - 7:00 PM, to serve you.***  ***Tri-county deliveries are available 6 days per week.***  ***Wide range of electric vehicles available for all types of terrain.***  ***We offer fun for all age groups, from 6-120, we have a toy for you!!  ***We offer GPS tracking devices that allow you to see where your favorite toy is at all times.***  ***DISCOUNTED CASH PRICING!!!*** 2022 Suzuki DR650S",Suzuki,2022,650.0,Dual Sport
4121.0,12999.0,Boulevard M109R B.O.S.S.,  2021 Suzuki Cruiser,"The 2021 Suzuki M109R B.O.S.S. is the performance cruiser other bikes wish they were. This dark and muscular M109R has a powerful V-twin engine using some of the largest pistons in the industry  a bike that will get your adrenaline flowing whenever you ride. This 109 cubic inch engine is wrapped with aggressive blacked-out styling that includes slash-cut mufflers, drag-style bars, a supplied solo seat cowl, and a distinctively shaped headlight nacelle thats uniquely Suzuki. This bike is not just about looks, as stout inverted forks, a hidden single-shock rear suspension, and an ideally designed saddle deliver responsive handling and an exceptionally comfortable ride. Hold on as performance never looked so good, or so dark.",Suzuki,2021,109.0,Cruiser
2147.0,8999.0,V-Strom 650XT Adventure,  2020 Suzuki Touring,"2020 Suzuki V-Strom 650XT Adventure,",Suzuki,2020,650.0,Touring
950.0,10877.0,V-Strom 1050,  2020 Suzuki Dual Sport,Introducing the new generation 2020 V-STROM 1050. The latest entry into the V-STROM legend is here to help you escape into the wilderness and explore to your hearts content. A sleek look with the latest features allows for a smooth and comfortable ride. Limitless potential is engineered in so you can continue your adventure without pause.,Suzuki,2020,1050.0,Dual Sport
2231.0,6999.0,DR-Z400SM,  2019 Suzuki Dual Sport,"Suzuki's SuperMoto DR-Z400SM is based on the proven DR-Z400S. So it combines Supermotard style and features in a narrow, lightweight, street-legal package. This bike brings off-road soul and fun to paved roads. Its not uncommon to take the SuperMoto down a twisty forest road, around tight canyon corners, or through commuter traffic.",Suzuki,2019,400.0,Dual Sport
999.0,6795.0,SV650X,  2019 Suzuki Sportbike,"If youre looking to get out on the road on a sporty bike with café racer styling, look no further than Suzukis SV650X. The SV650X is a brash, middleweight bike propelled by a smooth-revving V-twin engine tucked into a slim and lightweight trellis frame. And theres more, as the SV650X combines power and agility with classic café racer looks. Whether in stop-and-go city traffic or on country roads, this bike delivers exhilaration and riding fun. No matter where you pull up to park, the retro appeal of the SV650X is unmistakable with its bikini fairing above the headlight, corresponding clip-on handlebars, a tuck-and-roll-look seat, and blacked out controls. Mix in your favorite stretch of road and youll see that this café bikes smooth V-twin power and agile handling make the SV650X an exciting ride with unmatched curb appeal.",Suzuki,2019,650.0,Sportbike
2653.0,9990.0,GSX-R600,  2019 Suzuki Sportbike,,Suzuki,2019,600.0,Sportbike
15352.0,8450.0,Boulevard M90,  2018 Suzuki Cruiser,"2018 Suzuki Boulevard M90, 2018 Suzuki Boulevard M90  FEATURES",Suzuki,2018,90.0,Cruiser
2378.0,6999.0,Boulevard C50T C50 T,  2018 Suzuki Cruiser,"2018 Suzuki Boulevard C50T, 2018 Suzuki Boulevard C50T",Suzuki,2018,50.0,Cruiser
17442.0,8988.0,V-Strom 1000,  2018 Suzuki Dual Sport,"2018 Suzuki V-Strom 1000, 2018 Suzuki V-Strom 1000",Suzuki,2018,1000.0,Dual Sport
8208.0,9997.0,V-Strom 1000XT,  2018 Suzuki Dual Sport,"2018 Suzuki V-Strom 1000XT, 2018 Suzuki V-Strom 1000XT",Suzuki,2018,1000.0,Dual Sport
5839.0,9299.0,GSX-R600,  2017 Suzuki Sportbike,"The Suzuki GSX-R600 is a class-leading sport bike worthy of its race-winning GSX-R heritage. Whether youre carving through your favorite canyon or dominating the racetrack, it offers unparalleled performance. A compact, powerful 4-cylinder engine demonstrates the advanced race-proven technology of the GSX-R line when you hit the throttle and push it to redline, while supremely refined suspension systems front and rear help provide precise, responsive handling. Wrapped in aerodynamic and lightweight bodywork thats lifted from the race track, the GSX-R600 can not only win races, it can win envy.",Suzuki,2017,600.0,Sportbike
24000.0,15900.0,GSX R 1000R,  2017 Suzuki Sportbike,"Up for sale is my 2017 Suzuki GSXR 1000R. Im the original owner. Clean clear title in hand with both keys.I have maintained this bike with excellence. No wheelies, endos, throttle mashing or anything of the sort. Changed oil and filter every 3000 miles. All manual maintenance has been done accordingly. I have spent over $10,000 in upgrades on this bike. Heres just a few:Full titanium M4 exhaust system $1800OZ forged aluminum wheels $3000Ohlins rear shock $1500Ohlins internals in front forks$2000AIM Dash $1200Triple tree $1000Pirelli supercorsa SP V3 on the bike as well. 24K miles. Bike still runs like new. Must see the bike to appreciate it! Serious inquiries only. $15,900 OBRO. No trades or payment plans.",Suzuki,2017,1000.0,Sportbike
